課程名稱,上課地點,開放報名,開課日期,性質,職業分類
大客車B班 第02期,高雄市,2019/08/07,2019/09/24,職前,行政與管理
工業產品設計師養成班(青年專班)第01期,(811)高雄市楠梓區建楠路219號,2019/08/07,2019/09/09,青年,建築與工程
雲端資料庫應用設計與企業IT人才培訓班(青年專班)第01期,(807)高雄市三民區中山一路318號,2019/08/01,2019/09/30,青年,科技與資訊技術
流行衣布設計暨皮藝創作班 第01期,高雄市,2019/08/01,2019/09/17,職前,藝術與設計
裁縫打版技能應用班 第01期,高雄市,2019/08/01,2019/09/30,職前,科技與資訊技術
BS12托育人員職前平日2班 第02期,高雄市,2019/07/29,2019/09/04,職前,行政與管理
NA126-照服職前平日班 第01期,高雄市,2019/07/29,2019/09/09,職前,行政與管理
民俗調理傳統整復推拿經絡調理技術員培訓班 第03期,高雄市,2019/07/22,2019/09/02,職前,建築與工程
油壓控制基礎第01期,高雄市,2019/07/22,2019/09/21,在職,行政與管理
氬氣鎢極電銲第01期,高雄市,2019/07/22,2019/09/06,在職,科技與資訊技術
CNC銑床第01期,高雄市,2019/07/22,2019/09/06,在職,藝術與設計
物流從業人員 第03期,高雄市,2019/07/22,2019/09/17,職前,行政與管理
電腦輔助3D模具設計與產品實作 第01期,高雄市,2019/07/22,2019/09/17,職前,科技與資訊技術
電腦數值控制-CNC銑床與車床班(產訓) 第02期,高雄市,2019/07/22,2019/09/17,職前,建築與工程
室內及工業配線 第02期,高雄市,2019/07/22,2019/09/17,職前,行政與管理
機電控制 第02期,高雄市,2019/07/22,2019/09/17,職前,行政與管理
智慧電子實務應用 第02期,高雄市,2019/07/22,2019/09/17,職前,科技與資訊技術
網路管理與通信技術整合實務 第02期,高雄市,2019/07/22,2019/09/17,職前,行政與管理
國際貿易行銷 第04期,高雄市,2019/07/22,2019/09/17,職前,行政與管理
舊衣新創暨時尚織品縫紉班 第01期,高雄市,2019/07/19,2019/09/30,職前,藝術與設計
幼補教師資及行政人力養成班 第01期,高雄市,2019/07/18,2019/09/09,職前,行政與管理
AI行動智慧系統應用人才就業養成班(Java)第二梯次 第02期,高雄市,2019/07/11,2019/08/22,職前,建築與工程
多媒體設計班 第01期,高雄市,2019/07/10,2019/10/23,職前,藝術與設計
工程繪圖人員培訓班 第01期,高雄市,2019/07/10,2019/10/07,職前,建築與工程
特色染織服飾設計製作班 第01期,高雄市,2019/07/10,2019/09/19,職前,藝術與設計
文創貼圖設計班 第01期,高雄市,2019/07/10,2019/09/02,職前,藝術與設計
NA125-照服職前平日班 第01期,高雄市,2019/07/09,2019/08/06,職前,行政與管理
時尚快速剪髮造型班 第01期,高雄市,2019/07/05,2019/09/02,職前,藝術與設計
兒童課後照顧服務與數位教學設計人員培訓班 第01期,高雄市,2019/07/04,2019/08/29,職前,行政與管理
巧手布藝設計縫紉技能班 第01期,高雄市,2019/07/04,2019/09/27,職前,藝術與設計
咖啡飲料調理班 第01期,高雄市,2019/07/01,2019/07/23,職前,藝術與設計
冷熱飲調製班 第01期,高雄市,2019/06/24,2019/07/03,職前,餐飲業
網路路由技術整合基礎第01期,高雄市,2019/06/22,2019/08/17,在職,科技與資訊技術
可程式控制第02期,高雄市,2019/06/22,2019/08/17,在職,科技與資訊技術
ASP.NET MVC 網站系統開發入門第01期,高雄市,2019/06/22,2019/08/17,在職,科技與資訊技術
電腦輔助繪圖與3D列印Creo第01期,高雄市,2019/06/22,2019/08/16,在職,科技與資訊技術
工業配線第01期,高雄市,2019/06/22,2019/08/17,在職,行政與管理
電腦輔助繪圖Solid WORKS第01期,高雄市,2019/06/22,2019/08/16,在職,科技與資訊技術
AI行動智慧系統應用人才就業養成班(C#)第二梯次 第02期,高雄市,2019/06/21,2019/08/02,職前,建築與工程
BS10托育人員在職假日1班 第01期,高雄市,2019/06/21,2019/08/24,職前,行政與管理
NA134-照服在職假日線上班 第01期,高雄市,2019/06/17,2019/09/01,職前,行政與管理
BS08托育人員職前平日2班 第03期,高雄市,2019/06/17,2019/07/08,職前,行政與管理
民俗調理傳統整復推拿經絡調理技術員培訓班 第02期,高雄市,2019/06/05,2019/07/08,職前,建築與工程
NA130-照服職前平日班 第01期,高雄市,2019/06/01,2019/09/02,職前,行政與管理
BS11托育人員職前平日1班 第01期,高雄市,2019/05/30,2019/07/08,職前,行政與管理
餐飲技能專業人才培訓班 第01期,高雄市,2019/05/27,2019/08/21,職前,行政與管理
AI行動智慧系統應用人才就業養成班(Java)第一梯次 第01期,高雄市,2019/05/24,2019/07/12,職前,建築與工程
美髮設計師養成班 第01期,高雄市,2019/05/21,2019/07/29,職前,建築與工程
辦公室電腦軟體應用實務班 第01期,高雄市,2019/05/21,2019/07/12,職前,行政與管理
NA115-照服職前平日班 第01期,高雄市,2019/05/16,2019/06/11,職前,行政與管理
NA121-照服職前平日班 第01期,高雄市,2019/05/13,2019/07/29,職前,行政與管理
BS04托育人員職前平日4班 第01期,高雄市,2019/05/13,2019/07/15,職前,行政與管理
AI及物聯網創客工程師班 第01期,高雄市,2019/05/10,2019/06/28,職前,科技與資訊技術
中餐烹調技能進階班 第01期,高雄市,2019/05/07,2019/05/30,職前,餐飲業
NA114-照服職前平日班 第01期,高雄市,2019/05/06,2019/06/10,職前,行政與管理
民俗調理傳統整復推拿經絡調理技術員培訓班 第01期,高雄市,2019/05/06,2019/05/16,職前,建築與工程
行動商務系統設計與開發 第02期,高雄市,2019/05/06,2019/07/12,職前,科技與資訊技術
機電整合 第01期,高雄市,2019/05/06,2019/07/12,職前,行政與管理
國際貿易行銷 第03期,高雄市,2019/05/06,2019/07/12,職前,行政與管理
電腦數值控制與機械加工 第02期,高雄市,2019/05/06,2019/07/08,職前,科技與資訊技術
電腦輔助創意設計與製造 第01期,高雄市,2019/05/06,2019/07/12,職前,科技與資訊技術
綜合銲接 第01期,高雄市,2019/05/06,2019/07/12,職前,藝術與設計
網拍多媒體行銷 第02期,高雄市,2019/05/06,2019/07/12,職前,科技與資訊技術
水電技術 第01期,高雄市,2019/05/06,2019/07/12,職前,行政與管理
旅遊從業人員 第03期,高雄市,2019/05/06,2019/07/12,職前,行政與管理
NA018-照服職前平日班 第01期,高雄市,2019/05/01,2019/07/01,職前,行政與管理
NA117-照服職前平日班 第01期,高雄市,2019/05/01,2019/07/01,職前,行政與管理
NA122-照服在職假日班 第01期,高雄市,2019/04/30,2019/08/03,職前,行政與管理
空間設計及專業繪圖人才培訓班 第01期,高雄市,2019/04/29,2019/07/15,職前,建築與工程
AI行動智慧系統應用人才就業養成班(C#)第一梯次 第01期,高雄市,2019/04/25,2019/06/03,職前,建築與工程
Arduino智慧節能與機電整合技術設計班 第01期,高雄市,2019/04/24,2019/07/09,職前,科技與資訊技術
BS05托育人員職前假日5班 第01期,高雄市,2019/04/24,2019/07/06,職前,行政與管理
創客工藝與3C工業設計實務班 第01期,高雄市,2019/04/20,2019/07/29,職前,藝術與設計
室內設計及建築資訊模型建模實務班 第01期,高雄市,2019/04/20,2019/07/01,職前,藝術與設計
專業家事管理培訓班 第01期,高雄市,2019/04/19,2019/06/14,職前,行政與管理
經典國際美食製作班 第01期,高雄市,2019/04/17,2019/06/12,職前,行政與管理
數位加工製圖與CAM應用實務班 第01期,高雄市,2019/04/16,2019/06/14,職前,科技與資訊技術
BS03托育人員職前平日3班 第01期,高雄市,2019/04/15,2019/08/19,職前,行政與管理
時尚造型設計暨美甲技術人才培訓班 第01期,高雄市,2019/04/10,2019/06/12,職前,行政與管理
精緻農產品加工製作班 第01期,高雄市,2019/04/09,2019/06/12,職前,行政與管理
BS07托育人員職前平日1班 第02期,高雄市,2019/04/08,2019/04/29,職前,行政與管理
複合式餐飲技能培訓班 第01期,高雄市,2019/04/08,2019/06/12,職前,行政與管理
靚妍造型設計人員培訓班 第01期,高雄市,2019/04/08,2019/06/10,職前,科技與資訊技術
NA124-照服在職平日夜間班 第01期,高雄市,2019/04/01,2019/08/05,職前,行政與管理
BS13托育人員職前平日班 第01期,高雄市,2019/04/01,2019/04/24,職前,行政與管理
飲料調製暨輕食料理培訓班 第01期,高雄市,2019/04/01,2019/08/28,職前,餐飲業
工業產品設計與製作實務班 第01期,高雄市,2019/04/01,2019/07/03,職前,藝術與設計
NAS2照服職前平日線上班 第01期,高雄市,2019/04/01,2019/05/27,職前,行政與管理
中式米麵食暨烘焙人才養成班 第01期,高雄市,2019/03/28,2019/05/20,職前,餐飲業
時尚美甲美睫造型實務班 第01期,高雄市,2019/03/26,2019/05/20,職前,藝術與設計
精緻快速剪髮培訓班 第01期,高雄市,2019/03/26,2019/05/06,職前,藝術與設計
NAS1照服職前平日班 第01期,高雄市,2019/03/26,2019/04/15,職前,行政與管理
專業婚顧企劃人才培訓班 第01期,高雄市,2019/03/25,2019/05/14,職前,行政與管理
接案行銷實務班 第01期,高雄市,2019/03/25,2019/05/15,職前,行政與管理
行動管家培訓班 第01期,高雄市,2019/03/18,2019/06/24,職前,行政與管理
NA116-照服職前平日班 第01期,高雄市,2019/03/18,2019/05/20,職前,行政與管理
縫紉手藝十字繡創作應用班 第01期,高雄市,2019/03/18,2019/05/14,職前,藝術與設計
渲染琉璃珠設計實作班 第01期,高雄市,2019/03/18,2019/05/20,職前,藝術與設計
金融理財管理人員培訓班 第01期,高雄市,2019/03/18,2019/05/20,職前,行政與管理
物流從業人員 第02期,高雄市,2019/03/18,2019/05/23,職前,行政與管理
會展產業(MICE)人才培訓 第02期,高雄市,2019/03/18,2019/05/23,職前,藝術與設計
機電應用(產訓) 第01期,高雄市,2019/03/18,2019/05/13,職前,行政與管理
電腦輔助繪圖與3D列印創作 第01期,高雄市,2019/03/18,2019/05/23,職前,科技與資訊技術
冷凍空調配線 第01期,高雄市,2019/03/18,2019/05/13,職前,行政與管理
婚禮顧問師暨新娘秘書班 第01期,高雄市,2019/03/15,2019/04/30,職前,行政與管理
NA108-照服職前平日班 第01期,高雄市,2019/03/14,2019/04/16,職前,行政與管理
創意烘焙職人培訓班 第01期,高雄市,2019/03/14,2019/07/24,職前,餐飲業
兒童課後照顧服務人員培訓班 第01期,高雄市,2019/03/14,2019/05/15,職前,行政與管理
百貨零售賣場服務人員養成班 第01期,高雄市,2019/03/13,2019/05/08,職前,行政與管理
BS06托育人員職前假日1班 第01期,高雄市,2019/03/13,2019/03/31,職前,行政與管理
健康養身spa就業技能班 第01期,高雄市,2019/03/12,2019/07/08,職前,行政與管理
流行快剪造型暨助理技能班 第01期,高雄市,2019/03/12,2019/05/20,職前,行政與管理
山貓挖土機操作訓練班 第01期,高雄市,2019/03/12,2019/04/25,職前,行政與管理
ERP企業資訊應用班 第01期,高雄市,2019/03/12,2019/08/01,職前,行政與管理
室內設計師製圖實務班 第01期,高雄市,2019/03/12,2019/06/17,職前,藝術與設計
ERP企業與財務管理實務班 第01期,高雄市,2019/03/12,2019/05/31,職前,行政與管理
時尚婚禮顧問專業人才培訓班 第01期,高雄市,2019/03/11,2019/05/13,職前,行政與管理
咖啡暨飲料調製班 第01期,高雄市,2019/03/08,2019/09/11,職前,藝術與設計
不動產經紀業與地政士專業培訓班 第01期,高雄市,2019/03/08,2019/05/06,職前,行政與管理
數位加工CAM與機械製圖應用班(一) 第01期,高雄市,2019/03/07,2019/04/29,職前,科技與資訊技術
物料搬運工具專業人才培訓班 第01期,高雄市,2019/03/07,2019/06/12,職前,行政與管理
服飾設計製作實務班 第01期,高雄市,2019/03/07,2019/05/31,職前,藝術與設計
兒童課後照顧服務人員培訓班 第01期,高雄市,2019/03/07,2019/05/16,職前,行政與管理
大客車A班 第01期,高雄市,2019/03/07,2019/04/11,職前,行政與管理
電腦輔助繪圖(進階)Solidworks第01期,高雄市,2019/03/07,2019/04/26,在職,科技與資訊技術
電腦輔助繪圖與機械加工(進階)第01期,高雄市,2019/03/07,2019/04/26,在職,科技與資訊技術
機械加工-銑床第01期,高雄市,2019/03/07,2019/04/26,在職,藝術與設計
半自動電銲第01期,高雄市,2019/03/07,2019/04/26,在職,科技與資訊技術
UI/UX與Bootstrap 4響應式網頁設計第01期,高雄市,2019/03/07,2019/05/02,在職,科技與資訊技術
自來水管配管第01期,高雄市,2019/03/07,2019/04/27,在職,行政與管理
飲料調製暨異國料理班 第01期,高雄市,2019/03/06,2019/05/16,職前,餐飲業
農產品烹調及銷售培訓班 第01期,高雄市,2019/03/06,2019/07/12,職前,行政與管理
中華膳食料理班 第01期,高雄市,2019/03/06,2019/06/12,職前,餐飲業
西洋美食風味班 第01期,高雄市,2019/03/06,2019/05/08,職前,餐飲業
ERP資源應用與會計助理人員養成班 第01期,高雄市,2019/03/06,2019/05/06,職前,行政與管理
物聯網智慧機器人整合應用設計班 第01期,高雄市,2019/03/06,2019/04/22,職前,科技與資訊技術
挖土機裝載機操作人員訓練班 第01期,高雄市,2019/03/05,2019/05/01,職前,行政與管理
工業繪圖設計養成班 第01期,高雄市,2019/03/04,2019/07/01,職前,藝術與設計
美容美髮造型設計班 第01期,高雄市,2019/03/04,2019/07/08,職前,藝術與設計
複合式早午餐料理班 第01期,高雄市,2019/03/04,2019/06/24,職前,餐飲業
烘焙甜點實作班 第01期,高雄市,2019/03/04,2019/06/11,職前,餐飲業
NA107-照服職前平日班 第01期,高雄市,2019/03/04,2019/04/08,職前,行政與管理
烘焙食品原理與實務製作培訓班 第01期,高雄市,2019/03/04,2019/07/24,職前,餐飲業
新嫁娘婚禮顧問商業服務經營培訓班 第01期,高雄市,2019/03/04,2019/07/08,職前,行政與管理
ERP企業與會計資訊技能應用班 第01期,高雄市,2019/03/04,2019/04/15,職前,行政與管理
NA113-照服職前平日班 第01期,高雄市,2019/03/01,2019/06/03,職前,行政與管理
金融理財管理與大數據行銷分析實務班 第01期,高雄市,2019/02/26,2019/04/30,職前,行政與管理
西點烘焙麵食訓練班 第01期,高雄市,2019/02/26,2019/07/03,職前,餐飲業
中餐烹調職人技能培訓班 第01期,高雄市,2019/02/26,2019/04/17,職前,餐飲業
國際化餐點技能訓練班 第01期,高雄市,2019/02/26,2019/03/27,職前,行政與管理
兒童課後照顧服務人員培訓班 第01期,高雄市,2019/02/26,2019/04/10,職前,行政與管理
藝術彩繪美甲師培訓班 第01期,高雄市,2019/02/26,2019/03/18,職前,建築與工程
電腦數值控制-CNC車床(產訓) 第01期,高雄市,2019/02/25,2019/04/23,職前,科技與資訊技術
手工電銲暨半自動電銲 第01期,高雄市,2019/02/25,2019/04/23,職前,科技與資訊技術
國際貿易行銷 第02期,高雄市,2019/02/25,2019/04/23,職前,行政與管理
NA012照服職前平日班 第01期,高雄市,2019/02/23,2019/05/06,職前,行政與管理
BS02托育人員職前平日2班 第02期,高雄市,2019/02/19,2019/03/25,職前,行政與管理
NA127-照服職前(假日)班 第01期,高雄市,2019/02/18,2019/09/07,職前,行政與管理
工業產品設計與3D列印整合實務班 第01期,高雄市,2019/02/18,2019/04/08,職前,科技與資訊技術
室內設計及專業繪圖人才養成班 第01期,高雄市,2019/02/18,2019/04/15,職前,建築與工程
BS01托育人員職前平日1班 第01期,高雄市,2019/02/18,2019/03/18,職前,行政與管理
