課程名稱,上課地點,開放報名,開課日期,性質
手作烘焙田野窯烤與飲調證照班 第01期,臺南市,2019/10/03,2019/10/29,職前
跨界整合專案管理人才培訓班 第01期,臺南市,2019/09/26,2019/12/02,職前
行政人員電腦技能證照班 第01期,臺南市,2019/09/23,2019/12/17,職前
快速剪髮培訓班 第01期,臺南市,2019/09/17,2019/12/23,職前
建築資訊模型建模製圖實務班 第01期,臺南市,2019/09/16,2019/12/24,職前
照顧服務員專班-職前班(核心課程採線上訓練) 第01期,臺南市,2019/09/15,2019/10/15,職前
汽車美容 第04期,臺南市,2019/09/09,2019/09/26,職前
微電影廣告製作行銷班(青年專班)第01期,(701)臺南市東區中華東路3段18號2樓,2019/09/03,2019/11/26,青年
數位行動裝置維修人才養成班 第01期,臺南市,2019/08/27,2019/10/22,職前
3D列印暨文創商品設計培訓班 第01期,臺南市,2019/08/27,2019/10/21,職前
特色民宿經營管理實務班 第01期,臺南市,2019/08/27,2019/10/14,職前
全方位個人形象造型設計人才培訓班 第01期,臺南市,2019/08/23,2019/11/25,職前
創意會展視覺規劃設計班 第01期,臺南市,2019/08/20,2019/11/01,職前
PLC自動化控制與機電整合應用班 第01期,臺南市,2019/08/20,2019/12/30,職前
美編軟體繪圖班 第01期,臺南市,2019/08/19,2019/10/04,職前
綠飲食活力養生料理製作班 第01期,臺南市,2019/08/16,2019/09/17,職前
天然鄉村麵包及點心手作班 第01期,臺南市,2019/08/16,2019/09/09,職前
會展規劃與會場佈置班 第01期,臺南市,2019/08/15,2019/10/14,職前
電腦輔助工程測量班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
電腦數值控制機械(CAD/CAM與CNC切削中心機)(台南)班 第05期,臺南市,2019/08/08,2019/10/09,職前
在地點心與創意伴手禮 第05期,臺南市,2019/08/08,2019/10/09,職前
裝修工程實務(老屋修復)班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
數位圖文傳播科技班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
建築空間繪圖班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
自動控制(微處理與PLC控制)班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
TIG氬氣鎢極電銲(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
電工班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
創意商品網路行銷班(台南) 第05期,臺南市,2019/08/08,2019/10/09,職前
細木工家具(台南)班 第05期,臺南市,2019/08/08,2019/10/09,職前
城市文化觀光導覽解說員培訓班 第01期,臺南市,2019/08/06,2019/08/26,職前
芳療舒壓保健實務班 第01期,臺南市,2019/08/01,2019/11/18,職前
數位行銷與廣告設計班 第01期,臺南市,2019/08/01,2019/09/26,職前
早午餐創意料理與咖啡烘焙班 第01期,臺南市,2019/07/31,2019/11/25,職前
無國界創意料理與中餐烹調證照班 第01期,臺南市,2019/07/31,2019/09/16,職前
AI 智慧系統整合應用人才就業養成班 第01期,臺南市,2019/07/24,2019/09/16,職前
營建工程實務(台南) 第05期,臺南市,2019/07/24,2019/09/23,職前
養生SPA與足體舒壓培訓班 第01期,臺南市,2019/07/22,2019/10/01,職前
托育人員專業訓練班(職前班) 第01期,臺南市,2019/07/22,2019/09/03,職前
CNC車銑複合第03期,臺南市,2019/07/12,2019/09/07,在職
繽紛聖誕點心第03期,臺南市,2019/07/12,2019/09/07,在職
Q系列PLC與伺服馬達控制第03期,臺南市,2019/07/12,2019/09/07,在職
木工裝潢進階第03期,臺南市,2019/07/12,2019/09/07,在職
LabView與PLC整合控制基礎第03期,臺南市,2019/07/12,2019/09/07,在職
SolidWorks電腦繪圖基礎與3D列印(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
在地點心與創意伴手禮(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
手作烘焙第03期,臺南市,2019/07/12,2019/09/07,在職
室內設計3D第03期,臺南市,2019/07/12,2019/09/07,在職
SolidWorks 3D電腦繪圖基礎第03期,臺南市,2019/07/12,2019/09/07,在職
車輛塗裝證照第03期,臺南市,2019/07/12,2019/09/07,在職
機電整合控制(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
生活產品製作(木質)第03期,臺南市,2019/07/12,2019/09/07,在職
AutoCAD實用(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
乙級室內配線第03期,臺南市,2019/07/12,2019/09/07,在職
西門子PLC控制基礎第03期,臺南市,2019/07/12,2019/09/07,在職
工業配線丙級第03期,臺南市,2019/07/12,2019/09/07,在職
工業控制基礎第03期,臺南市,2019/07/12,2019/09/07,在職
電腦機械繪圖第03期,臺南市,2019/07/12,2019/09/07,在職
TIG氬氣鎢極電銲(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
車床丙級第03期,臺南市,2019/07/12,2019/09/07,在職
智慧住宅大樓設計與控制第03期,臺南市,2019/07/12,2019/09/07,在職
小家電修護(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
廣告設計繪圖(網拍美工)第03期,臺南市,2019/07/12,2019/09/07,在職
消防設備檢修實務(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
機電整合機動設備維修第03期,臺南市,2019/07/12,2019/09/07,在職
簡易家具設計及製作(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
建築資訊模型（BIM）Autodesk Revit基礎第03期,臺南市,2019/07/12,2019/09/07,在職
電腦輔助設計與製造(CAD/CAM)第03期,臺南市,2019/07/12,2019/09/07,在職
TIG氬氣鎢極電銲(基礎)第03期,臺南市,2019/07/12,2019/09/07,在職
PLC可程式控制與應用第03期,臺南市,2019/07/12,2019/09/07,在職
大數據行銷分析技能應用與實作第03期,臺南市,2019/07/12,2019/09/07,在職
室內空間漆作第03期,臺南市,2019/07/12,2019/09/07,在職
汽車美容技術第03期,臺南市,2019/07/12,2019/09/07,在職
網路行銷實務第03期,臺南市,2019/07/12,2019/09/07,在職
木工裝潢第03期,臺南市,2019/07/12,2019/09/07,在職
生活創意設計繪圖-陶藝應用(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
Arduino控制基礎第03期,臺南市,2019/07/12,2019/09/07,在職
室內配線丙級第03期,臺南市,2019/07/12,2019/09/07,在職
數位攝影與影像編輯設計(夜間)第03期,臺南市,2019/07/12,2019/09/07,在職
機電整合(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
消防安全設備管理(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
裝修工程實務(木作)(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
室內設計(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
冷凍空調(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
電腦輔助機械繪圖(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
數位設計(網頁設計＆網路工程)(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
應用電子(太陽能光電技術應用)(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
工廠自動化(PLC＆儀控)(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
廣告設計(文創行銷)(台南) 第04期,臺南市,2019/07/05,2019/07/12,職前
照顧服務員專班─職前班 第04期,臺南市,2019/07/01,2019/09/04,職前
托育人員專業訓練班(職前班) 第02期,臺南市,2019/07/01,2019/09/14,職前
AutoCAD室內設計繪圖班 第01期,臺南市,2019/06/27,2019/08/09,職前
照顧服務員專班-職前班 第03期,臺南市,2019/06/17,2019/08/22,職前
飲料調製經營實務班 第01期,臺南市,2019/06/13,2019/11/04,職前
門市服務與網路行銷人員訓練班 第01期,臺南市,2019/06/11,2019/10/14,職前
園藝作物栽培應用行銷實務班 第01期,臺南市,2019/06/11,2019/07/29,職前
烘焙餅乾與飲料調製證照班-新住民專班 第01期,臺南市,2019/06/10,2019/10/28,職前
智慧型手機維修暨貼膜實務班 第01期,臺南市,2019/06/10,2019/07/31,職前
照顧服務員專班－在職班 第01期,臺南市,2019/06/05,2019/07/27,職前
照顧服務員專班－在職班 第02期,臺南市,2019/06/05,2019/09/14,職前
創意染織技術與布藝再造設計培訓班 第01期,臺南市,2019/06/04,2019/08/20,職前
托育人員專業訓練班 第01期,臺南市,2019/05/31,2019/07/15,職前
行動管家培訓班 第01期,臺南市,2019/05/28,2019/07/18,職前
視覺傳達商品設計與品牌行銷班 第01期,臺南市,2019/05/27,2019/10/01,職前
清潔服務技術培訓班 第01期,臺南市,2019/05/24,2019/10/07,職前
多媒體影音製作實務班 第01期,臺南市,2019/05/24,2019/08/12,職前
產訓合作CNC銑床班(青年專班)第06期,(720)臺南市官田區官田工業區工業路40號,2019/05/22,2019/06/24,青年
宴會料理烹調訓練班 第01期,臺南市,2019/05/21,2019/08/16,職前
藥膳烹調製作班 第01期,臺南市,2019/05/21,2019/08/08,職前
新南向異國料理班(新住民專班) 第01期,臺南市,2019/05/20,2019/11/06,職前
創意甜點麵包製作班 第01期,臺南市,2019/05/20,2019/06/28,職前
美容專業人才培訓班 第01期,臺南市,2019/05/17,2019/06/27,職前
小編行銷企劃暨素材設計培訓班 第01期,臺南市,2019/05/14,2019/07/09,職前
烘焙食品訓練班 第01期,臺南市,2019/05/14,2019/06/28,職前
室內設計師培訓班(青年專班)第01期,(701)臺南市東區中華東路3段18號,2019/05/14,2019/09/09,青年
行政人員電腦軟體實務班 第01期,臺南市,2019/05/13,2019/06/28,職前
照顧服務員專班─職前班 第03期,臺南市,2019/05/13,2019/07/11,職前
特殊銲接(台南) 第04期,臺南市,2019/05/10,2019/07/12,職前
水電(台南) 第04期,臺南市,2019/05/10,2019/07/12,職前
烘焙(台南) 第04期,臺南市,2019/05/10,2019/07/12,職前
跨界整合數位行銷人才培訓班（青年專班）第01期,(710)臺南市永康區中山東路430號3樓,2019/05/09,2019/09/09,青年
會計與ERP資訊技能應用班 第01期,臺南市,2019/05/09,2019/07/01,職前
形象整體造型實務班(新住民專班) 第01期,臺南市,2019/05/07,2019/08/19,職前
創意麵包烘焙與人氣甜點班(原住民專班) 第01期,臺南市,2019/05/07,2019/12/16,職前
有機農法栽培實務班 第01期,臺南市,2019/05/07,2019/09/30,職前
PLC自動控制與機電整合實務班 第01期,臺南市,2019/05/07,2019/09/16,職前
溫室農業植栽經營培訓班 第01期,臺南市,2019/05/07,2019/07/12,職前
工業風藝品設計製作行銷班 第01期,臺南市,2019/05/06,2019/11/04,職前
織品數位印花設計行銷班 第01期,臺南市,2019/05/06,2019/08/01,職前
蔬食料理烹調班 第01期,臺南市,2019/05/03,2019/05/31,職前
托育人員專業訓練班(在職班) 第01期,臺南市,2019/05/02,2019/07/06,職前
綠活建築室內設計人才培訓班 第01期,臺南市,2019/04/30,2019/07/22,職前
家事服務管理人員訓練班 第01期,臺南市,2019/04/30,2019/06/21,職前
行動裝置及智慧控制應用實務班 第01期,臺南市,2019/04/25,2019/06/05,職前
飯店房務與接待服務訓練班 第01期,臺南市,2019/04/25,2019/06/28,職前
托育人員專業訓練班(職前班) 第01期,臺南市,2019/04/24,2019/07/27,職前
雲端商務平台與資料庫應用班 第01期,臺南市,2019/04/24,2019/10/14,職前
經典傳承幸福伴手禮培訓班(融合式臺南專班) 第01期,臺南市,2019/04/23,2019/08/14,職前
生技化妝品配方與彩妝調製實務班 第01期,臺南市,2019/04/23,2019/06/28,職前
全方位美髮造型設計實務班 第01期,臺南市,2019/04/22,2019/09/16,職前
皮革商品製作班 第01期,臺南市,2019/04/19,2019/05/14,職前
不動產經紀實務班 第01期,臺南市,2019/04/19,2019/06/19,職前
觀光導覽培訓班 第01期,臺南市,2019/04/19,2019/08/05,職前
坐月子服務人員訓練班 第01期,臺南市,2019/04/19,2019/06/28,職前
多媒體商品設計與物聯網APP行銷應用班(青年專班)第01期,(704)臺南市北區成功路2號2樓之2,2019/04/18,2019/09/02,青年
男女快剪設計實務班 第01期,臺南市,2019/04/17,2019/08/19,職前
照顧服務員自訓自用班- 第02期,臺南市,2019/04/17,2019/06/03,職前
照顧服務員自訓自用班- 第01期,臺南市,2019/04/17,2019/05/13,職前
門市管理暨電商行銷培訓班 第01期,臺南市,2019/04/16,2019/11/29,職前
工程識圖及AutoCAD製圖班 第01期,臺南市,2019/04/16,2019/06/03,職前
伴手禮包裝行銷班 第01期,臺南市,2019/04/16,2019/06/03,職前
工業產品設計與3D列印整合實務班(青年專班)第01期,(704)臺南市北區成功路2號2樓之2,2019/04/16,2019/06/17,青年
照顧服務員專班-職前班 第01期,臺南市,2019/04/15,2019/05/13,職前
辦公室文書軟體應用實務班 第01期,臺南市,2019/04/12,2019/05/24,職前
會計與ERP資訊技能應用班 第01期,臺南市,2019/04/12,2019/05/21,職前
EXCEL數據分析及文書應用實務班 第01期,臺南市,2019/04/11,2019/08/05,職前
照顧服務員專班-職前班 第02期,臺南市,2019/04/08,2019/05/16,職前
整體造型實務培訓班 第01期,臺南市,2019/04/03,2019/04/29,職前
影音行銷創作人才培訓班 第01期,臺南市,2019/04/03,2019/05/27,職前
PLC控制實務班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
自動控制(微處理與PLC控制)班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
電工班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
數位圖文傳播科技班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
建築空間繪圖班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
農特商品包裝設計行銷(魚菜共生)班 第03期,臺南市,2019/04/02,2019/04/12,職前
在地點心與創意伴手禮班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
電腦輔助工程測量班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
裝修工程實務(老屋修復)班(台南) 第03期,臺南市,2019/04/02,2019/04/12,職前
咖啡點心與烘焙麵包證照班(新住民專班) 第01期,臺南市,2019/03/28,2019/10/28,職前
企劃提案與美編設計培訓班 第01期,臺南市,2019/03/28,2019/05/06,職前
跨界廣告視覺設計人才培訓班 第01期,臺南市,2019/03/28,2019/04/30,職前
織品暨彩繪拼貼創作班(融合式專班) 第01期,臺南市,2019/03/27,2019/08/05,職前
農特產品創意行銷班 第01期,臺南市,2019/03/26,2019/04/22,職前
時尚美睫美甲班 第01期,臺南市,2019/03/22,2019/05/16,職前
航機維修技術人員培訓班 第01期,臺南市,2019/03/21,2019/05/02,職前
照顧服務員專班─職前班 第02期,臺南市,2019/03/18,2019/05/09,職前
地方文創暨多媒材皮革手作應用班(融合式臺南專班) 第01期,臺南市,2019/03/14,2019/04/08,職前
芳香精油舒壓保健班 第01期,臺南市,2019/03/13,2019/03/29,職前
會場佈置實務班 第01期,臺南市,2019/03/13,2019/03/29,職前
新娘秘書培訓班 第01期,臺南市,2019/03/13,2019/04/01,職前
跨領域物業管理人才培訓班 第01期,臺南市,2019/03/08,2019/05/13,職前
室內配線丙級第02期,臺南市,2019/03/08,2019/05/05,在職
機電整合控制(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
廣告設計繪圖(包裝設計)第02期,臺南市,2019/03/08,2019/05/05,在職
乙級室內配線第02期,臺南市,2019/03/08,2019/05/05,在職
AutoCAD實用(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
消防設備檢修實務(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
電腦輔助設計與製造(CAD/CAM)第02期,臺南市,2019/03/08,2019/05/05,在職
電腦機械繪圖第02期,臺南市,2019/03/08,2019/05/05,在職
模具CAD/CAM(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
CNC走心車床第02期,臺南市,2019/03/08,2019/05/05,在職
木工裝潢進階第02期,臺南市,2019/03/08,2019/05/05,在職
網路行銷實務第02期,臺南市,2019/03/08,2019/05/05,在職
工業配線-丙級第02期,臺南市,2019/03/08,2019/05/05,在職
室內設計手繪第02期,臺南市,2019/03/08,2019/05/05,在職
汽車美容技術第02期,臺南市,2019/03/08,2019/05/05,在職
機電整合實務電子第02期,臺南市,2019/03/08,2019/05/05,在職
木工裝潢第02期,臺南市,2019/03/08,2019/05/05,在職
建築資訊模型（BIM）Autodesk Revit 實務第02期,臺南市,2019/03/08,2019/05/05,在職
生活陶藝設計(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
PLC可程式控制與應用第02期,臺南市,2019/03/08,2019/05/05,在職
數位攝影與影像編輯設計(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
西門子PLC控制基礎第02期,臺南市,2019/03/08,2019/05/05,在職
車輛塗裝證照第02期,臺南市,2019/03/08,2019/05/05,在職
簡易家具設計及製作(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
電控工程師(初階一)第02期,臺南市,2019/03/08,2019/05/05,在職
在地點心與創意伴手禮(夜間)第02期,臺南市,2019/03/08,2019/05/05,在職
Arduino控制基礎第02期,臺南市,2019/03/08,2019/05/05,在職
生活產品製作(木質)第02期,臺南市,2019/03/08,2019/05/05,在職
TIG氬氣鎢極電銲(基礎)第02期,臺南市,2019/03/08,2019/05/05,在職
