課程名稱,上課地點,開放報名,開課日期,性質,職業分類
雲端數據及網管系統（幼獅） 第02期,桃園市,2019/05/26,2019/09/16,職前,科技與資訊技術
ERP企業資訊系統設計與手機應用（幼獅） 第02期,桃園市,2019/05/26,2019/09/16,職前,科技與資訊技術
倉管與堆高機操作（桃園） 第04期,桃園市,2019/05/23,2019/07/30,職前,行政與管理
芳香舒壓按摩師就業 第01期,桃園市,2019/05/20,2019/09/05,職前,科技與資訊技術
跨平台網頁程式設計(幼獅) 第02期,桃園市,2019/05/20,2019/09/10,職前,科技與資訊技術
空間設計3D建模繪圖實務班(電腦繪圖職業訓練-桃園市) 第01期,桃園市,2019/05/17,2019/10/21,職前,建築與工程
機構模擬設計製圖應用班(電腦繪圖職業訓練-桃園市) 第01期,桃園市,2019/05/17,2019/08/13,職前,建築與工程
機器視覺基礎(六)第03期,桃園市,2019/05/17,2019/09/21,在職,科技與資訊技術
專業人像寫真暨電子書編輯(六)第03期,桃園市,2019/05/17,2019/09/21,在職,科技與資訊技術
Arduino與自走車開發基礎(幼獅二四)第03期,桃園市,2019/05/17,2019/09/24,在職,建築與工程
物流運籌管理專業(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
特定瓦斯器具裝修(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
西點製作(六)第03期,桃園市,2019/05/17,2019/09/21,在職,餐飲業
自來水管配管實務(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
室內配線實務(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
建築物室內裝修工程管理(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
室內設計AutoCAD電腦繪圖(六)第03期,桃園市,2019/05/17,2019/09/21,在職,藝術與設計
CNC車床實務(幼獅二四)第03期,桃園市,2019/05/17,2019/09/24,在職,科技與資訊技術
堆高機操作(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
工業配線基礎(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
烘焙點心製作(六)第03期,桃園市,2019/05/17,2019/09/21,在職,餐飲業
冷凍空調實務(六)第03期,桃園市,2019/05/17,2019/09/21,在職,行政與管理
電腦輔助機械設計製圖(AutoCAD)(幼獅一三)第03期,桃園市,2019/05/17,2019/09/23,在職,建築與工程
ERP軟體應用師證照(WORKFLOW ERP GP版)（幼獅二四）第03期,桃園市,2019/05/17,2019/09/24,在職,建築與工程
服裝電腦打版(六)第03期,桃園市,2019/05/17,2019/09/21,在職,科技與資訊技術
可程式控制實務(一三)第03期,桃園市,2019/05/17,2019/09/23,在職,科技與資訊技術
堆高機訓練實務 第01期,桃園市,2019/05/16,2019/06/25,職前,行政與管理
創意漆作實務（桃園） 第02期,桃園市,2019/05/14,2019/09/04,職前,藝術與設計
銲接實務(手工電銲、氬銲與CO2銲接)（幼獅） 第03期,桃園市,2019/05/14,2019/09/02,職前,科技與資訊技術
手機程式開發與網頁資料庫應用（幼獅） 第01期,桃園市,2019/05/14,2019/09/04,職前,科技與資訊技術
108年照顧服務員職前訓練乙班(線上班) 第01期,桃園市,2019/05/14,2019/07/16,職前,行政與管理
桃園地區機車修護初階培訓班 第01期,桃園市,2019/05/13,2019/07/29,職前,行政與管理
一般手工電銲(幼獅二四)第03期,桃園市,2019/05/10,2019/09/10,在職,藝術與設計
網頁商城（幼獅二四）第03期,桃園市,2019/05/10,2019/09/10,在職,科技與資訊技術
電子商務技術應用班 第01期,桃園市,2019/05/07,2019/09/11,職前,科技與資訊技術
國際物流運籌管理實務（桃園） 第03期,桃園市,2019/05/06,2019/08/27,職前,行政與管理
托育人員專業訓練班 第01期,桃園市,2019/05/01,2019/06/03,職前,行政與管理
烘焙食品專業（桃園） 第03期,桃園市,2019/04/30,2019/09/04,職前,餐飲業
西餐烹調專業（桃園） 第03期,桃園市,2019/04/30,2019/09/04,職前,餐飲業
托育人員職業訓練班 第01期,桃園市,2019/04/25,2019/07/15,職前,行政與管理
托育人員職業訓練班 第01期,桃園市,2019/04/25,2019/06/29,職前,行政與管理
桃園市托育人員職前訓練 第01期,桃園市,2019/04/22,2019/08/06,職前,行政與管理
托育人員專業訓練班 第01期,桃園市,2019/04/15,2019/06/10,職前,行政與管理
網頁設計實戰菁英班(電子據點) 第01期,桃園市,2019/04/09,2019/09/27,職前,科技與資訊技術
基礎木工與室內裝修工程實務（桃園） 第02期,桃園市,2019/04/09,2019/07/30,職前,行政與管理
108年照顧服務員專班訓練(在職假日班)第二梯次 第12期,桃園市,2019/04/01,2019/07/07,職前,行政與管理
工業設計與3D列印整合實務班 第01期,桃園市,2019/03/29,2019/07/09,職前,科技與資訊技術
ERP企業與財務管理實務班 第01期,桃園市,2019/03/29,2019/07/08,職前,行政與管理
物聯網開發與行動裝置應用(幼獅) 第02期,桃園市,2019/03/27,2019/07/18,職前,科技與資訊技術
創意快速剪髮就業 第02期,桃園市,2019/03/25,2019/07/17,職前,科技與資訊技術
美顏美體SPA就業培訓 第01期,桃園市,2019/03/25,2019/07/12,職前,科技與資訊技術
綠能與節能實務（桃園） 第01期,桃園市,2019/03/20,2019/07/11,職前,行政與管理
倉管與堆高機操作（桃園） 第03期,桃園市,2019/03/20,2019/06/11,職前,行政與管理
職場達人暨影像繪圖設計班 (身心障礙者融合式訓練-桃園市) 第01期,桃園市,2019/03/20,2019/06/11,職前,建築與工程
嵌入式Android系統（幼獅） 第02期,桃園市,2019/03/19,2019/07/09,職前,科技與資訊技術
電工配線與可程式控制PLC基礎（桃園） 第02期,桃園市,2019/03/19,2019/07/09,職前,建築與工程
網頁動畫行銷（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,科技與資訊技術
冷凍空調節能（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,藝術與設計
智慧節能水電自動控制(桃園) 第02期,桃園市,2019/03/18,2019/07/09,職前,行政與管理
室內裝潢木工實務（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,行政與管理
室內設計實務（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,藝術與設計
服裝樣版設計（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,藝術與設計
服飾創意實務（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,藝術與設計
多媒體特效後製（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,藝術與設計
視覺傳達設計（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,藝術與設計
智慧型機器人與圖控整合應用（桃園） 第02期,桃園市,2019/03/18,2019/07/09,職前,科技與資訊技術
農產釀漬及中式麵食加工實務班 第01期,桃園市,2019/03/15,2019/06/10,職前,行政與管理
多媒體視覺平面設計班(身心障礙者融合式訓練-桃園市) 第01期,桃園市,2019/03/15,2019/05/21,職前,建築與工程
時尚飲料輕食專業（桃園） 第03期,桃園市,2019/03/13,2019/07/11,職前,餐飲業
中餐烹調專業（桃園） 第03期,桃園市,2019/03/13,2019/07/11,職前,餐飲業
App行動辦公室建置班(身心障礙者融合式訓練-桃園市) 第01期,桃園市,2019/03/12,2019/05/06,職前,建築與工程
照顧服務員訓練甲 第01期,桃園市,2019/03/11,2019/06/11,職前,行政與管理
照顧服務員專班第02期 (本班次報名截止日期為108年9月27日) 第02期,桃園市,2019/03/09,2019/10/14,職前,行政與管理
太陽能光電設置技術士培訓班(綠能據點) 第01期,桃園市,2019/03/06,2019/08/27,職前,建築與工程
長庚醫療財團法人桃園長庚紀念醫院照顧服務員訓練職前班 第01期,桃園市,2019/03/04,2019/05/13,職前,行政與管理
烘焙食品技術專業人才培訓班(觀光餐旅據點) 第01期,桃園市,2019/03/04,2019/08/22,職前,行政與管理
JAVA Internet程式設計班(電子據點) 第01期,桃園市,2019/03/04,2019/08/01,職前,科技與資訊技術
數位APP行動介面設計班 第01期,桃園市,2019/03/04,2019/07/04,職前,科技與資訊技術
複合式餐飲實務班 第01期,桃園市,2019/03/01,2019/06/24,職前,行政與管理
照顧服務員專班(職前班) 第01期,桃園市,2019/03/01,2019/05/06,職前,行政與管理
手作烘焙點心暨精緻伴手禮製作訓練班 第01期,桃園市,2019/02/27,2019/06/17,職前,餐飲業
記帳稅務實務班 第01期,桃園市,2019/02/25,2019/07/10,職前,行政與管理
室內裝修設計繪圖實務班 第01期,桃園市,2019/02/22,2019/06/27,職前,藝術與設計
產品機構設計繪圖實作班 第01期,桃園市,2019/02/22,2019/05/06,職前,藝術與設計
辦公室軟體與人資帳務實務班 第01期,桃園市,2019/02/22,2019/06/13,職前,行政與管理
照顧服務員訓練D班(桃園市) 第03期,桃園市,2019/02/21,2019/09/25,職前,行政與管理
照顧服務員訓練C班(桃園市) 第02期,桃園市,2019/02/21,2019/07/17,職前,行政與管理
照顧服務員訓練A班(桃園市) 第01期,桃園市,2019/02/21,2019/03/07,職前,行政與管理
Java系統設計（幼獅） 第02期,桃園市,2019/02/21,2019/06/11,職前,科技與資訊技術
照顧服務員訓練C班(桃園平鎮) 第03期,桃園市,2019/02/20,2019/08/23,職前,行政與管理
照顧服務員訓練B班(桃園平鎮) 第02期,桃園市,2019/02/20,2019/06/15,職前,行政與管理
重機械機具操作班 第01期,桃園市,2019/02/20,2019/05/07,職前,行政與管理
照顧服務員訓練A班(桃園平鎮) 第01期,桃園市,2019/02/20,2019/04/19,職前,行政與管理
網站設計形象規劃班 第01期,桃園市,2019/02/19,2019/06/10,職前,科技與資訊技術
建築平面暨VR立體設計班 第01期,桃園市,2019/02/19,2019/05/30,職前,藝術與設計
照顧服務員專班 第01期,桃園市,2019/02/19,2019/03/18,職前,行政與管理
節能空調及室內配線培訓班(綠能據點) 第01期,桃園市,2019/02/18,2019/07/18,職前,行政與管理
企業大數據資料運用人員培訓班 第01期,桃園市,2019/02/18,2019/05/27,職前,行政與管理
108照顧服務員訓練班 第01期,桃園市,2019/02/18,2019/05/21,職前,行政與管理
電機人員技能養成班 第01期,桃園市,2019/02/14,2019/06/19,職前,行政與管理
Android手機程式設計班(電子據點) 第01期,桃園市,2019/02/11,2019/08/28,職前,科技與資訊技術
大數據及電商行銷班(電子據點) 第01期,桃園市,2019/02/11,2019/06/20,職前,科技與資訊技術
辦公室雲端軟體實務班(電子據點) 第01期,桃園市,2019/02/11,2019/04/10,職前,行政與管理
108年照顧服務員專班訓練(在職假日班) 第03期,桃園市,2019/02/11,2019/03/16,職前,行政與管理
照顧服務員專班-職前班第1期 第01期,桃園市,2019/02/11,2019/03/11,職前,行政與管理
電腦輔助精密機械(幼獅) 第01期,桃園市,2019/02/07,2019/05/28,職前,建築與工程
遊戲開發（幼獅） 第01期,桃園市,2019/02/07,2019/05/28,職前,科技與資訊技術
照顧服務員訓練班(第一期) 第01期,桃園市,2019/02/01,2019/03/19,職前,行政與管理
烘焙食品西點蛋糕 第01期,桃園市,2019/01/31,2019/02/11,職前,餐飲業
室內水電配線實務 第01期,桃園市,2019/01/30,2019/03/04,職前,行政與管理
優質內衣車縫師就業班(產訓合作) 第01期,桃園市,2019/01/30,2019/05/13,職前,行政與管理
電腦輔助工業繪圖(Inventor)(北桃園) 第01期,桃園市,2019/01/29,2019/05/24,職前,科技與資訊技術
車輛修護技能丙級專業證照培訓班 第01期,桃園市,2019/01/29,2019/04/29,職前,行政與管理
綠能工業產品設計實作班(AutoCAD＆SolidWorks)(綠能據點) 第01期,桃園市,2019/01/28,2019/05/03,職前,建築與工程
領隊導遊人才培訓班(觀光餐旅據點) 第01期,桃園市,2019/01/25,2019/07/26,職前,行政與管理
跨平台網頁程式設計(幼獅) 第01期,桃園市,2019/01/25,2019/05/16,職前,科技與資訊技術
資訊安全管理師培訓班(電子據點) 第01期,桃園市,2019/01/21,2019/04/18,職前,行政與管理
綠建築室內設計實作班(綠能據點) 第02期,桃園市,2019/01/21,2019/08/02,職前,行政與管理
文創及會展人才培訓班(觀光據點) 第01期,桃園市,2019/01/21,2019/07/03,職前,行政與管理
西餐烹廚人才培訓班(觀光據點) 第01期,桃園市,2019/01/21,2019/05/31,職前,餐飲業
綠建築室內設計實作班(綠能據點) 第01期,桃園市,2019/01/21,2019/05/09,職前,建築與工程
中式烹飪專業人才培訓專班(觀光餐旅據點) 第01期,桃園市,2019/01/21,2019/03/29,職前,餐飲業
半自動(CO2)銲接6G實務(幼獅六)第02期,桃園市,2019/01/21,2019/06/01,在職,科技與資訊技術
ERP軟體應用師證照(WORKFLOW ERP GP版)（幼獅二四）第02期,桃園市,2019/01/18,2019/05/28,在職,建築與工程
半自動(CO2)銲接實務(幼獅二四)第02期,桃園市,2019/01/18,2019/05/28,在職,科技與資訊技術
物聯網與電子技術(幼獅六)第02期,桃園市,2019/01/18,2019/05/25,在職,科技與資訊技術
服裝袋包設計製作班(其他類-原住民融合式訓練-桃園市) 第01期,桃園市,2019/01/18,2019/03/20,職前,建築與工程
車縫打版技能培訓班(其他類-新住民融合式訓練-桃園市) 第01期,桃園市,2019/01/17,2019/03/26,職前,建築與工程
數位廣告暨視覺設計實務班(青年專班-桃園市) 第01期,(320)桃園市中壢區健行路229號,2019/01/17,2019/03/29,青年,藝術與設計
倉管與堆高機操作（桃園） 第02期,桃園市,2019/01/16,2019/04/16,職前,行政與管理
室內設計電腦繪圖班(青年專班-桃園市) 第01期,(320)桃園市中壢區中央東路55號,2019/01/15,2019/03/28,青年,建築與工程
ERP企業與財務管理實務班(青年專班-桃園市) 第01期,(320)桃園市中壢區中央東路19號2樓,2019/01/15,2019/03/20,青年,行政與管理
工業產品設計與3D列印實務班(青年專班-桃園市) 第01期,(320)桃園市中壢區中央東路19號2樓,2019/01/15,2019/03/29,青年,建築與工程
108年旭登照顧服務員訓練班002 第02期,桃園市,2019/01/15,2019/08/06,職前,行政與管理
芳香美容師人才培訓班(新住民融合式訓練-桃園市) 第01期,桃園市,2019/01/15,2019/03/29,職前,建築與工程
108年旭登照顧服務員訓練班001 第01期,桃園市,2019/01/15,2019/04/09,職前,行政與管理
美甲美容師人才培訓班 第01期,桃園市,2019/01/15,2019/03/27,職前,建築與工程
時尚髮妝美甲造型設計實務班(其他類-原住民融合式訓練-桃園市) 第01期,桃園市,2019/01/14,2019/03/27,職前,建築與工程
在地食材多元料理人才培訓班 第01期,桃園市,2019/01/14,2019/03/28,職前,餐飲業
會計及稅務實務培訓班(青年專班-桃園市) 第01期,(320)桃園市中壢區健行路229號,2019/01/14,2019/03/28,青年,行政與管理
EC數位行銷創意設計實用班(身心障礙者融合式訓練-桃園市) 第01期,桃園市,2019/01/11,2019/03/29,職前,科技與資訊技術
電腦軟體應用暨雲端社群媒體行銷班(身心障礙者融合式訓練-桃園市) 第01期,桃園市,2019/01/11,2019/03/28,職前,建築與工程
微創電商亮眼美睫班-其他類-桃園市 第01期,桃園市,2019/01/11,2019/03/27,職前,行政與管理
小資時尚美甲創意行銷班-其他類-桃園市 第01期,桃園市,2019/01/11,2019/03/26,職前,行政與管理
商業文書與視傳實務運用班-技術類-桃園市 第01期,桃園市,2019/01/11,2019/03/25,職前,行政與管理
職場文書與行銷企劃人才培訓班(青年專班-桃園市) 第01期,(320)桃園市中壢區復興路46號12F,2019/01/11,2019/03/29,青年,行政與管理
複合式烹飪實務班 第01期,桃園市,2019/01/10,2019/03/27,職前,藝術與設計
